"file","caption","alt_text","category","png_time","StartTime"
"index1_cpuedata_Albatross_Spring_South.png","Index data for Albatross_Spring_South. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index2_cpuefit_Albatross_Spring_South.png","Fit to index data for Albatross_Spring_South. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index3_obs_vs_exp_Albatross_Spring_South.png","Observed vs. expected index values with smoother for Albatross_Spring_South",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index4_logcpuedata_Albatross_Spring_South.png","Log index data for Albatross_Spring_South. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index5_logcpuefit_Albatross_Spring_South.png","Fit to log index data on log scale for Albatross_Spring_South. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index6_log_obs_vs_exp_Albatross_Spring_South.png","log(observed) vs. log(expected) index values with smoother for Albatross_Spring_South",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index10_resids_SE_total_Albatross_Spring_South.png","Residuals of fit to index for Albatross_Spring_South.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index12_resids_SE_total_Albatross_Spring_South.png","Deviations for fit to index for Albatross_Spring_South.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index1_cpuedata_Bigelow_Nrth_Spr.png","Index data for Bigelow_Nrth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index2_cpuefit_Bigelow_Nrth_Spr.png","Fit to index data for Bigelow_Nrth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index3_obs_vs_exp_Bigelow_Nrth_Spr.png","Observed vs. expected index values with smoother for Bigelow_Nrth_Spr",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index4_logcpuedata_Bigelow_Nrth_Spr.png","Log index data for Bigelow_Nrth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index5_logcpuefit_Bigelow_Nrth_Spr.png","Fit to log index data on log scale for Bigelow_Nrth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index6_log_obs_vs_exp_Bigelow_Nrth_Spr.png","log(observed) vs. log(expected) index values with smoother for Bigelow_Nrth_Spr",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index10_resids_SE_total_Bigelow_Nrth_Spr.png","Residuals of fit to index for Bigelow_Nrth_Spr.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index12_resids_SE_total_Bigelow_Nrth_Spr.png","Deviations for fit to index for Bigelow_Nrth_Spr.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index1_cpuedata_Bigelow_Sth_Spr.png","Index data for Bigelow_Sth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index2_cpuefit_Bigelow_Sth_Spr.png","Fit to index data for Bigelow_Sth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index3_obs_vs_exp_Bigelow_Sth_Spr.png","Observed vs. expected index values with smoother for Bigelow_Sth_Spr",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index4_logcpuedata_Bigelow_Sth_Spr.png","Log index data for Bigelow_Sth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index5_logcpuefit_Bigelow_Sth_Spr.png","Fit to log index data on log scale for Bigelow_Sth_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index6_log_obs_vs_exp_Bigelow_Sth_Spr.png","log(observed) vs. log(expected) index values with smoother for Bigelow_Sth_Spr",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index10_resids_SE_total_Bigelow_Sth_Spr.png","Residuals of fit to index for Bigelow_Sth_Spr.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index12_resids_SE_total_Bigelow_Sth_Spr.png","Deviations for fit to index for Bigelow_Sth_Spr.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index1_cpuedata_North_Winter_BTS.png","Index data for North_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index2_cpuefit_North_Winter_BTS.png","Fit to index data for North_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index3_obs_vs_exp_North_Winter_BTS.png","Observed vs. expected index values with smoother for North_Winter_BTS",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index4_logcpuedata_North_Winter_BTS.png","Log index data for North_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index5_logcpuefit_North_Winter_BTS.png","Fit to log index data on log scale for North_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index6_log_obs_vs_exp_North_Winter_BTS.png","log(observed) vs. log(expected) index values with smoother for North_Winter_BTS",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index10_resids_SE_total_North_Winter_BTS.png","Residuals of fit to index for North_Winter_BTS.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index12_resids_SE_total_North_Winter_BTS.png","Deviations for fit to index for North_Winter_BTS.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index1_cpuedata_South_Winter_BTS.png","Index data for South_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index2_cpuefit_South_Winter_BTS.png","Fit to index data for South_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index3_obs_vs_exp_South_Winter_BTS.png","Observed vs. expected index values with smoother for South_Winter_BTS",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index4_logcpuedata_South_Winter_BTS.png","Log index data for South_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index5_logcpuefit_South_Winter_BTS.png","Fit to log index data on log scale for South_Winter_BTS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index6_log_obs_vs_exp_South_Winter_BTS.png","log(observed) vs. log(expected) index values with smoother for South_Winter_BTS",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index10_resids_SE_total_South_Winter_BTS.png","Residuals of fit to index for South_Winter_BTS.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index12_resids_SE_total_South_Winter_BTS.png","Deviations for fit to index for South_Winter_BTS.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
"index9_standcpueall.png","Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0. Indices with negative observations have been excluded.",NA,"Index",2023-11-14 16:40:17,"StartTime: Tue Nov 14 07:25:49 2023"
