"file","caption","alt_text","category","png_time","StartTime"
"sel03_len_timevary_surf_flt17sex1.png","Surface plot of Female time-varying selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel04_len_timevary_contour_flt17sex1.png","Countour plot of Female time-varying selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt17sex1.png","Female ending year selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel03_len_timevary_surf_flt17sex2.png","Surface plot of Male time-varying selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel04_len_timevary_contour_flt17sex2.png","Countour plot of Male time-varying selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt17sex2.png","Male ending year selectivity for South_Comm_1_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt18sex1.png","Female ending year selectivity for North_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt18sex2.png","Male ending year selectivity for North_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel03_len_timevary_surf_flt19sex1.png","Surface plot of Female time-varying selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel04_len_timevary_contour_flt19sex1.png","Countour plot of Female time-varying selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt19sex1.png","Female ending year selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel03_len_timevary_surf_flt19sex2.png","Surface plot of Male time-varying selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel04_len_timevary_contour_flt19sex2.png","Countour plot of Male time-varying selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"sel09_len_flt19sex2.png","Male ending year selectivity for South_Comm_2_dlen",NA,"Sel",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts7_Spawning_output.png","Spawning output",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts8_Spawning_output_by_area.png","Spawning output by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts9_Relative_spawning_output.png","Relative spawning output: B/B_0",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts10_Relative_spawning_output.png","Relative spawning output: B/B_0 by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts1_Total_biomass_(mt).png","Total biomass (mt)",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts2_Total_biomass_(mt)_by_area.png","Total biomass (mt) by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts3_Total_biomass_(mt)_at_beginning_of_season_2_by_area.png","Total biomass (mt) at beginning of season 2 by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts4_Summary_biomass_(mt).png","Summary biomass (mt)",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts5_Summary_biomass_(mt)_by_area.png","Summary biomass (mt) by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts6_Summary_biomass_(mt)_at_beginning_of_season_2_by_area.png","Summary biomass (mt) at beginning of season 2 by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts11_Age-0_recruits_(1000s).png","Age-0 recruits (1,000s)",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts12_Age-0_recruits_(1000s)_by_area.png","Age-0 recruits (1,000s) by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts13_Fraction_of_total_Age-0_recruits_by_area.png","Fraction of total Age-0 recruits by area",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts14_Age-0_recruits_(1000s)_by_birth_season.png","Age-0 recruits (1,000s) by birth season",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts15_Fraction_of_total_Age-0_recruits_by_birth_season.png","Fraction of total Age-0 recruits by birth season",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"ts_summaryF.png","Summary F (definition of F depends on setting in starter.ss)",NA,"Timeseries",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"recdevs1_points.png","Recruitment deviations",NA,"RecDev",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"recruitment_distribution.png","Recruitment distribution by area and season",NA,"Recruitment",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SR_curve.png","Stock-recruit curve.  Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SR_curve2.png","Stock-recruit curve with labels on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SR_resids.png","Deviations around the stock-recruit curve. Labels are on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch1 landings.png","landings",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch2 landings stacked.png","landings stacked",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch3 observed and expected landings (if different).png","observed and expected landings (if different). Catch input in numbers is compared here to catch in biomass, making this figure less useful for models like this with catch in numbers. Future versions of this plot will be improve to compare catch in the same units.",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch4 total catch (including discards).png","total catch (including discards)",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch5 total catch (including discards) stacked.png","total catch (including discards) stacked",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch6 discards.png","discards",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch7 discards stacked plot (depends on multiple fleets).png","discards stacked plot (depends on multiple fleets)",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch8 discard fraction.png","discard fraction",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch9 harvest rate.png","harvest rate",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch10 landings aggregated across seasons.png"," landings aggregated across seasons",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch11 landings aggregated across seasons stacked.png"," landings aggregated across seasons stacked",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch12 total catch (if discards present) aggregated across seasons.png"," total catch (if discards present) aggregated across seasons",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch13 total catch (if discards present) aggregated across seasons stacked.png"," total catch (if discards present) aggregated across seasons stacked",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch14 discards aggregated across seasons.png"," discards aggregated across seasons",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch15 discards aggregated across seasons stacked.png"," discards aggregated across seasons stacked",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"catch16 landings + dead discards.png"," landings + dead discards",NA,"Catch",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SPR1_series.png","Timeseries of SPR. Horizontal line is at SPR target: 0.4",NA,"SPR",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SPR3_ratiointerval.png","Timeseries of SPR ratio: (1-SPR)/(1-SPR_40%)",NA,"SPR",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"SPR4_phase.png","Phase plot of biomass ratio vs. SPR ratio.<br> Each point represents the biomass ratio at the start of the year and the relative fishing intensity in that same year. Warmer colors (red) represent early years and colder colors (blue) represent recent years. The vertical line at 0.342 indicates the reference point as defined in the forecast.ss which can be removed from the plot via <code>SS_plots(..., btarg = -1)</code>. ",NA,"SPR",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataNorth_Comm_1.png","Total discard for North_Comm_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitNorth_Comm_1.png","Total discard for North_Comm_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataSouth_Comm_1.png","Total discard for South_Comm_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitSouth_Comm_1.png","Total discard for South_Comm_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataNorth_Comm_2.png","Total discard for North_Comm_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitNorth_Comm_2.png","Total discard for North_Comm_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataSouth_Comm_2.png","Total discard for South_Comm_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitSouth_Comm_2.png","Total discard for South_Comm_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataNorth_Rec_1.png","Total discard for North_Rec_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitNorth_Rec_1.png","Total discard for North_Rec_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataSouth_Rec_1.png","Total discard for South_Rec_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitSouth_Rec_1.png","Total discard for South_Rec_1",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataNorth_Rec_2.png","Total discard for North_Rec_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitNorth_Rec_2.png","Total discard for North_Rec_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_dataSouth_Rec_2.png","Total discard for South_Rec_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"discard_fitSouth_Rec_2.png","Total discard for South_Rec_2",NA,"Discard",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_VAST_N_Spr.png","Index data for VAST_N_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_VAST_N_Spr.png","Fit to index data for VAST_N_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_VAST_N_Spr.png","Observed vs. expected index values with smoother for VAST_N_Spr",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_VAST_N_Spr.png","Log index data for VAST_N_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_VAST_N_Spr.png","Fit to log index data on log scale for VAST_N_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_VAST_N_Spr.png","log(observed) vs. log(expected) index values with smoother for VAST_N_Spr",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_VAST_N_Spr.png","Residuals of fit to index for VAST_N_Spr.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_VAST_N_Spr.png","Deviations for fit to index for VAST_N_Spr.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_VAST_S_Spr.png","Index data for VAST_S_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_VAST_S_Spr.png","Fit to index data for VAST_S_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_VAST_S_Spr.png","Observed vs. expected index values with smoother for VAST_S_Spr",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_VAST_S_Spr.png","Log index data for VAST_S_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_VAST_S_Spr.png","Fit to log index data on log scale for VAST_S_Spr. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_VAST_S_Spr.png","log(observed) vs. log(expected) index values with smoother for VAST_S_Spr",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_VAST_S_Spr.png","Residuals of fit to index for VAST_S_Spr.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_VAST_S_Spr.png","Deviations for fit to index for VAST_S_Spr.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_VAST_N_Fall.png","Index data for VAST_N_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_VAST_N_Fall.png","Fit to index data for VAST_N_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_VAST_N_Fall.png","Observed vs. expected index values with smoother for VAST_N_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_VAST_N_Fall.png","Log index data for VAST_N_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_VAST_N_Fall.png","Fit to log index data on log scale for VAST_N_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_VAST_N_Fall.png","log(observed) vs. log(expected) index values with smoother for VAST_N_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_VAST_N_Fall.png","Residuals of fit to index for VAST_N_Fall.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_VAST_N_Fall.png","Deviations for fit to index for VAST_N_Fall.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_VAST_S_Fall.png","Index data for VAST_S_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_VAST_S_Fall.png","Fit to index data for VAST_S_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_VAST_S_Fall.png","Observed vs. expected index values with smoother for VAST_S_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_VAST_S_Fall.png","Log index data for VAST_S_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_VAST_S_Fall.png","Fit to log index data on log scale for VAST_S_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_VAST_S_Fall.png","log(observed) vs. log(expected) index values with smoother for VAST_S_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_VAST_S_Fall.png","Residuals of fit to index for VAST_S_Fall.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_VAST_S_Fall.png","Deviations for fit to index for VAST_S_Fall.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_RecCPUE_North_Fall.png","Index data for RecCPUE_North_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_RecCPUE_North_Fall.png","Fit to index data for RecCPUE_North_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_RecCPUE_North_Fall.png","Observed vs. expected index values with smoother for RecCPUE_North_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_RecCPUE_North_Fall.png","Log index data for RecCPUE_North_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_RecCPUE_North_Fall.png","Fit to log index data on log scale for RecCPUE_North_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_RecCPUE_North_Fall.png","log(observed) vs. log(expected) index values with smoother for RecCPUE_North_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_RecCPUE_North_Fall.png","Residuals of fit to index for RecCPUE_North_Fall.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_RecCPUE_North_Fall.png","Deviations for fit to index for RecCPUE_North_Fall.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_RecCPUE_South_Fall.png","Index data for RecCPUE_South_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_RecCPUE_South_Fall.png","Fit to index data for RecCPUE_South_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_RecCPUE_South_Fall.png","Observed vs. expected index values with smoother for RecCPUE_South_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index4_logcpuedata_RecCPUE_South_Fall.png","Log index data for RecCPUE_South_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index5_logcpuefit_RecCPUE_South_Fall.png","Fit to log index data on log scale for RecCPUE_South_Fall. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index6_log_obs_vs_exp_RecCPUE_South_Fall.png","log(observed) vs. log(expected) index values with smoother for RecCPUE_South_Fall",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index10_resids_SE_total_RecCPUE_South_Fall.png","Residuals of fit to index for RecCPUE_South_Fall.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_RecCPUE_South_Fall.png","Deviations for fit to index for RecCPUE_South_Fall.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index1_cpuedata_coastwide_bottom_temperature.png","Index data for coastwide_bottom_temperature. Lines indicate 95% uncertainty interval around index values based on the model assumption of normal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index2_cpuefit_coastwide_bottom_temperature.png","Fit to index data for coastwide_bottom_temperature. Lines indicate 95% uncertainty interval around index values based on the model assumption of normal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index3_obs_vs_exp_coastwide_bottom_temperature.png","Observed vs. expected index values with smoother for coastwide_bottom_temperature",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index12_resids_SE_total_coastwide_bottom_temperature.png","Deviations for fit to index for coastwide_bottom_temperature.<br>Values are Obs - Exp and thus independent of index uncertainty.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"index9_standcpueall.png","Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0. Indices with negative observations have been excluded.",NA,"Index",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers1_area1_sex1_beg.png","Beginning of season 1 expected numbers at age of females in area1 in (max ~ 154.1 million)",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers1_area1_sex2_beg.png","Beginning of season 1 expected numbers at age of males in area1 in (max ~ 90.5 million)",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers2_meanage_area1_beg.png","Beginning of season 1 mean age in the population in area1",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers1_area1_sex1_mid.png","Middle of season 1 expected numbers at age of females in area1 in (max ~ 139.5 million)",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers1_area1_sex2_mid.png","Middle of season 1 expected numbers at age of males in area1 in (max ~ 81.9 million)",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers2_meanage_area1_mid.png","Middle of season 1 mean age in the population in area1",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
"numbers1_area2_sex1_beg.png","Beginning of season 1 expected numbers at age of females in area2 in (max ~ 26.9 million)",NA,"Numbers",2023-12-07 11:27:34,"StartTime: Thu Dec 7 11:00:00 2023"
